areaacres,areasqkm,states,huc8,name,globalid,shape_Length,shape_Area,EXTERNAL_PERMIT_NMBR,FACILITY_NAME,LOCATION_ADDRESS,CITY,STATE_CODE,ZIP,FAC_COUNTY_NAME,PERMIT_NAME,FACILITY_TYPE_CODE,FACILITY_TYPE_DESC,PERMIT_TYPE_CODE,PERMIT_STATUS_CODE,PERMIT_TYPE_DESC,PERMIT_STATUS_DESC,SIC_CODES,SIC_DESCRIPTIONS,TOTAL_DESIGN_FLOW_NMBR,NAICS_CODES,FAC_FEDERAL_AGENCY_NAME,CWP_CURRENT_SNC_STATUS,CWP_CURRENT_VIOL,CWA_CURRENT_STATUS,CWP_DATE_LAST_INSPECTION,DATE_LAST_FORMAL_EA,DMR_POUNDS,LIM_POLLUTANT,FAC_INDIAN_SPATIAL_FLG,FAC_DERIVED_TRIBES,PERMIT_EFFECTIVE_DATE,PERMIT_EXPIRATION_DATE,PERMIT_TERMINATION_DATE,PERMIT_COMPONENTS,PERM_FEATURE_NMBR,MAJOR_MINOR_FLAG,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,SUB_TYPE_DESC,LATLONG_TYPE
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR05J00C,"GEORGE D. JUDD & SONS, LLC",148 LOOMIS ROAD,GOSHEN,MA,01032,,Albert Judd,,,GPC,EFF,General Permit Covered Facility,Effective,1411 1442,Construction Sand And Gravel; Dimension Stone,,,,,No,No Violation Identified,,,,,N,,06/17/2021,02/28/2026,,,001,Minor,none,42.4381,-72.8481,EXTERNAL OUTFALL,Permitted Feature
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR05J00C,"GEORGE D. JUDD & SONS, LLC",148 LOOMIS ROAD,GOSHEN,MA,01032,,Albert Judd,,,GPC,EFF,General Permit Covered Facility,Effective,1411 1442,Construction Sand And Gravel; Dimension Stone,,,,,No,No Violation Identified,,,,,N,,06/17/2021,02/28/2026,,,002,Minor,none,42.4372,-72.8464,EXTERNAL OUTFALL,Permitted Feature
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR05J00J,"SUGARLEDGE STONE QUARRY, INC.",5 WEST HILL ROAD,CUMMINGTON,MA,01026,,"Sugarledge Stone Quarry, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,1411,Dimension Stone,,,,Failure to Report DMR - Not Received,Yes,Significant/Category I Noncompliance,,,,,N,,06/19/2021,02/28/2026,,,001,Minor,Westfield River,42.4866,-72.9255,EXTERNAL OUTFALL,Permitted Feature
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR05J00J,"SUGARLEDGE STONE QUARRY, INC.",5 WEST HILL ROAD,CUMMINGTON,MA,01026,,"Sugarledge Stone Quarry, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,1411,Dimension Stone,,,,Failure to Report DMR - Not Received,Yes,Significant/Category I Noncompliance,,,,,N,,06/19/2021,02/28/2026,,,002,Minor,Westfield River,42.4854,-72.9225,EXTERNAL OUTFALL,Permitted Feature
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR10003G,BRIDGE REPLACEMENT BR. NO. R-14-004 INTERVALE ROAD,INTERVALE ROAD AT EAST BRANCH OF THE WARE RIVER,RUTLAND,MA,01543,,Tully Construction Corporation,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,04/06/2017,02/15/2022,11/06/2018,Construction Stormwater,,Minor,EAST BRANCH OF THE WARE RIVER,42.4036,-72.9911,,Facility
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR100127,LINE 312 ACCESS ROAD AND BRIDGE PROJECT,OLD ROUTE 9,WINDSOR,MA,01270,BERKSHIRE COUNTY,Western Massachusetts Electric Company d/b/a Eversource Energy,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,12/19/2017,02/15/2022,,Construction Stormwater,,Minor,WESTFIELD BROOK,42.4932,-73.0208,,Facility
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR1001L3,CHESTERFIELD (607549)-BRIDGE REPLACEMENT IRELAND ST OVER BRONSON BROOK,IRELAND STREET,CHESTERFIELD,MA,01012,,"Massachusetts Department of Transportation, Highway Division",,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,09/19/2018,02/15/2022,12/03/2019,Construction Stormwater,,Minor,WEST BRANCH BRONSON BROOK,42.4008,-72.8764,,Facility
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR1002KB,WINDSOR STATE FOREST CAMPGROUND IMPROVEMENTS,RIVER ROAD,WINDSOR,MA,01270,,"J.H. Maxymillian, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,03/30/2020,02/15/2022,,Construction Stormwater,,Minor,"CENTER BROOK, DROWNED LAND BROOK, WESTFIELD RIVER",42.3123,-73.0023,,Facility
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR1002KS,WORTHINGTON - ROUTE 143,ROUTE 143,WORTHINGTON,MA,01098,,"Massachusetts Department Department of Transportation, Highway Division",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,04/06/2020,02/15/2022,,Construction Stormwater,,Minor,"STEVEN BROOK, WARDS STREAM, WEST FALLS BRANCH",42.4161,-72.9278,,Facility
331964.51,1343.41,"CT,MA",01080206,Westfield River,{CEE48919-D417-4899-A9E9-1F06B3C343E9},3.155467338,0.146654473,MAR10030E,27 BROOM ST,27 BROOM STREET,PLAINFIELD,MA,01201,,Martin Downey,,,GPC,NON,General Permit Covered Facility,Not Needed,,,,,,,No,Not Applicable,,,,,N,,,,,Construction Stormwater,,Minor,,42.5105,-72.9002,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NH0000744,TWIN MOUNTAIN FISH HATCHERY,ROUTE 3,CARROLL,NH,03598,COOS,NH FISH & GAME-TWIN MOUNTAIN F,STF,State Government,NPD,ADC,NPDES Individual Permit,Admin Continued,0921,Fish Hatcheries And Preserves,,,,,No,No Violation Identified,06/24/2020,,24905,"BOD, 5-day, 20 deg. C;Biomass, fish;Chlorine, total residual;Fish feed used;Flow, in conduit or thru treatment plant;Formaldehyde;Hydrogen peroxide;Nitrogen, ammonia total [as N];Nitrogen, total [as N];Oxygen, dissolved [DO];Oxygen, dissolved percent saturation;Phosphorus, total [as P];Solids, total suspended;Temperature, water deg. fahrenheit;pH",N,,06/01/2012,05/31/2017,,,,Minor,CARROLL STREAM,44.323049,-71.560259,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NH0021415,MONROE HVDC CONVERTER TERMINAL,225 DAM ROAD,MONROE,NH,03771,GRAFTON,New England Electric Transmission Corp,POF,Privately Owned Facility,NPD,TRM,NPDES Individual Permit,Terminated,4911,Electric Services,,,,,No,Terminated Permit,06/22/2011,,,"Aluminum, total recoverable;Arsenic, total recoverable;Cadmium, total recoverable;Chromium, total recoverable;Copper, total recoverable;Flow, in conduit or thru treatment plant;Hardness, total [as CaCO3];LC50 Static 48Hr Acute Ceriodaphnia;LC50 Static 48Hr Acute Pimephales;Lead, total recoverable;Nickel, total recoverable;Nitrogen, ammonia total [as N];Noel Statre 7Day Chronic Ceriodaphnia;Noel Statre 7Day Chronic Pimephales;Oil & Grease;Solids, total suspended;Temperature, water deg. fahrenheit;Zinc, total recoverable;pH",N,,11/01/2006,10/31/2011,07/31/2013,,,Minor,CONNECTICUT RIVER,44.316728,-71.991204,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NH0021423,PINETREE POWER INC.,1241 WHITEFIELD ROAD,BETHLEHEM,NH,03574,GRAFTON,PINETREE POWER INC.,POF,Privately Owned Facility,NPD,EFF,NPDES Individual Permit,Effective,4911,Electric Services,,,,,Yes,Violation Identified,07/14/2021,,5,"Aluminum, total [as Al];Cadmium, total [as Cd];Chromium, total [as Cr];Copper, total [as Cu];Flow, in conduit or thru treatment plant;Hardness, total [as CaCO3];Iron, total [as Fe];LC50 Static 48Hr Acute Ceriodaphnia;LC50 Static 48Hr Acute Pimephales;Lead, total [as Pb];Nickel, total [as Ni];Nitrogen, Ammonia  Total;Noael Static 48Hr Acute Ceriodaphnia;Noael Static 48Hr Acute Pimephales;Oil & Grease;Oxidants, total residual;Priority Pollutants;Solids, total suspended;Temperature Increase Deg. F;Temperature, water deg. fahrenheit;Zinc, total [as Zn];pH",N,,11/01/2019,09/30/2024,,,,Minor,AMMONOOSUC RIVER,44.328297,-71.690298,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NH0021423,PINETREE POWER INC.,1241 WHITEFIELD ROAD,BETHLEHEM,NH,03574,GRAFTON,PINETREE POWER INC.,POF,Privately Owned Facility,NPD,EFF,NPDES Individual Permit,Effective,4911,Electric Services,,,,,Yes,Violation Identified,07/14/2021,,,,N,,11/01/2019,09/30/2024,,,001,Minor,AMMONOOSUC RIVER,44.329611,-71.686306,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NH0021423,PINETREE POWER INC.,1241 WHITEFIELD ROAD,BETHLEHEM,NH,03574,GRAFTON,PINETREE POWER INC.,POF,Privately Owned Facility,NPD,EFF,NPDES Individual Permit,Effective,4911,Electric Services,,,,,Yes,Violation Identified,07/14/2021,,,,N,,11/01/2019,09/30/2024,,,002,Minor,AMMONOOSUC RIVER,44.333556,-71.693028,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NH0022942,N.E. POWER - MCINDOES FALLS,STATION,BARNET,VT,05821,GRAFTON,,CTG,Municipality,UFT,,Unpermitted Facility,,4911,Electric Services,,,,,No,Not Applicable,11/23/2005,,,,N,,,,,,,Minor,,44.317889,-72.078306,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NH0100153,LITTLETON TOWN OF,323 MEADOW STREET,LITTLETON,NH,03561,GRAFTON,LITTLETON TOWN OF,MWD,Municipal or Water District,NPD,EFF,NPDES Individual Permit,Effective,4952,Sewerage Systems,1.5,,,Effluent - Monthly Average Limit,Yes,Significant/Category I Noncompliance,03/02/2021,12/21/2004,,,N,,11/01/2020,10/31/2025,,POTW,001,Major,AMMONOOSUC RIVER,44.313361,-71.799139,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHG360005,"GREAT RIVER HYDRO, LLC - MCINDOES STATION",MCINDOES FALLS ROAD,MONROE,NH,03771,GRAFTON COUNTY,"GREAT RIVER HYDRO, LLC MCINDOES STATION",POF,Privately Owned Facility,GPC,EXP,General Permit Covered Facility,Expired,4911,Electric Services,,,,,No,No Violation Identified,05/26/2020,,0,"Flow, in conduit or thru treatment plant;Oil & Grease;Temperature, water deg. fahrenheit;pH",N,,10/01/2010,12/31/2014,,,,Minor,CONNECTICUT RIVER,44.259806,-72.059611,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHNOEJ00P,"PRESBY ENVIRONMENTAL, INC.",143 AIRPORT ROAD,WHITEFIELD,NH,03598,COOS,"Presby Environmental, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,3089,Plastics Products,,,,,No,No Violation Identified,,,,,N,,09/04/2019,09/04/2024,,,,Minor,,44.363599,-71.550014,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053060,MOUNT WASHINGTON REGIONAL AIRPORT,5 AIRPORT RD,WHITEFIELD,NH,03589,COOS,mwra,CTG,Municipality,GPC,TRM,General Permit Covered Facility,Terminated,4522,"Air Transportation, Nonscheduled",,,,,No,No Violation Identified,,,,,N,,09/30/2015,06/03/2020,05/31/2021,Industrial Stormwater,001,Minor,Ayling Brook,44.367,-71.548,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053060,MOUNT WASHINGTON REGIONAL AIRPORT,5 AIRPORT RD,WHITEFIELD,NH,03589,COOS,mwra,CTG,Municipality,GPC,TRM,General Permit Covered Facility,Terminated,4522,"Air Transportation, Nonscheduled",,,,,No,No Violation Identified,,,,,N,,09/30/2015,06/03/2020,05/31/2021,Industrial Stormwater,002,Minor,Ayling Brook,44.3661,-71.5476,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053060,MOUNT WASHINGTON REGIONAL AIRPORT,5 AIRPORT RD,WHITEFIELD,NH,03589,COOS,mwra,CTG,Municipality,GPC,TRM,General Permit Covered Facility,Terminated,4522,"Air Transportation, Nonscheduled",,,,,No,No Violation Identified,,,,,N,,09/30/2015,06/03/2020,05/31/2021,Industrial Stormwater,003,Minor,Ayling Brook,44.3657,-71.5474,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053060,MOUNT WASHINGTON REGIONAL AIRPORT,5 AIRPORT RD,WHITEFIELD,NH,03589,COOS,mwra,CTG,Municipality,GPC,TRM,General Permit Covered Facility,Terminated,4522,"Air Transportation, Nonscheduled",,,,,No,No Violation Identified,,,,,N,,09/30/2015,06/03/2020,05/31/2021,Industrial Stormwater,004,Minor,Ayling Brook,44.3651,-71.5478,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053067,"REDIMIX COMPANIES, INC. - LITTLETON",526 RAILROAD STREET,LITTLETON,NH,03561,GRAFTON,"REDIMIX COMPANIES,INC.",POF,Privately Owned Facility,GPC,TRM,General Permit Covered Facility,Terminated,3273,Ready-Mixed Concrete,,,,,No,Terminated Permit,11/16/2015,,,,N,,09/30/2015,06/03/2020,07/26/2018,Industrial Stormwater,001,Minor,AMMONOOSUC RIVER,44.3116,-71.7326,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053081,"DEAD RIVER COMPANY, NORTH HAVERHILL, NEW HAMPSHIRE",2300 DARTMOUTH COLLEGE HIGHWAY,NORTH HAVERHILL,NH,03774,GRAFTON,Dead River Company,COR,Corporation,GPC,EXP,General Permit Covered Facility,Expired,5171,Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,10/01/2015,06/03/2020,,Industrial Stormwater,001,Minor,Clark Brook,44.0773,-72.0268,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053081,"DEAD RIVER COMPANY, NORTH HAVERHILL, NEW HAMPSHIRE",2300 DARTMOUTH COLLEGE HIGHWAY,NORTH HAVERHILL,NH,03774,GRAFTON,Dead River Company,COR,Corporation,GPC,EXP,General Permit Covered Facility,Expired,5171,Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,10/01/2015,06/03/2020,,Industrial Stormwater,002,Minor,Clark Brook,44.0772,-72.0268,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053081,"DEAD RIVER COMPANY, NORTH HAVERHILL, NEW HAMPSHIRE",2300 DARTMOUTH COLLEGE HIGHWAY,NORTH HAVERHILL,NH,03774,GRAFTON,Dead River Company,COR,Corporation,GPC,EXP,General Permit Covered Facility,Expired,5171,Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,10/01/2015,06/03/2020,,Industrial Stormwater,003,Minor,Clark Brook,44.0778,-72.0267,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053131,"NORTH COUNTRY ENVIRONMENTAL SERVICES, INC. LANDFILL",581 TRUDEAU ROAD,BETHLEHEM,NH,03574,GRAFTON,CASELLA,COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/26/2021,02/28/2026,,Industrial Stormwater,001,Minor,NHRIV801030402-09,44.262861,-71.631214,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053131,"NORTH COUNTRY ENVIRONMENTAL SERVICES, INC. LANDFILL",581 TRUDEAU ROAD,BETHLEHEM,NH,03574,GRAFTON,CASELLA,COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/26/2021,02/28/2026,,Industrial Stormwater,002,Minor,AMMONOOSUC RIVER,44.264197,-71.626714,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053131,"NORTH COUNTRY ENVIRONMENTAL SERVICES, INC. LANDFILL",581 TRUDEAU ROAD,BETHLEHEM,NH,03574,GRAFTON,CASELLA,COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/26/2021,02/28/2026,,Industrial Stormwater,003,Minor,NHRIV801030403-52,44.258572,-71.633406,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053131,"NORTH COUNTRY ENVIRONMENTAL SERVICES, INC. LANDFILL",581 TRUDEAU ROAD,BETHLEHEM,NH,03574,GRAFTON,CASELLA,COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/26/2021,02/28/2026,,Industrial Stormwater,004,Minor,NHRIV801030402-09,44.259139,-71.633597,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053169,"PIKE INDUSTRIES, INC. - TWIN MOUNTAIN",US ROUTE 3,TWIN MOUNTAIN,NH,03595,COOS,"PIKE INDUSTRIES, INC.",POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,1429 1446,Crushed And Broken Stone; Industrial Sand,,,,,No,No Violation Identified,,,0,"Nitrite Plus Nitrate Total;Solids, total suspended",N,,06/27/2021,02/28/2026,,Industrial Stormwater,,Minor,"ALDER BROOK, ALDER BROOK (NHRIV801030402-28), CARROL STREAM - CARTER BROOK - CHERRY MOUNTAIN BRO",44.2987,-71.543611,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053169,"PIKE INDUSTRIES, INC. - TWIN MOUNTAIN",US ROUTE 3,TWIN MOUNTAIN,NH,03595,COOS,"PIKE INDUSTRIES, INC.",POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,1429 1446,Crushed And Broken Stone; Industrial Sand,,,,,No,No Violation Identified,,,,,N,,06/27/2021,02/28/2026,,Industrial Stormwater,001,Minor,CARROL STREAM - CARTER BROOK - CHERRY MOUNTAIN BRO,44.2986,-71.5455,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053169,"PIKE INDUSTRIES, INC. - TWIN MOUNTAIN",US ROUTE 3,TWIN MOUNTAIN,NH,03595,COOS,"PIKE INDUSTRIES, INC.",POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,1429 1446,Crushed And Broken Stone; Industrial Sand,,,,,No,No Violation Identified,,,,,N,,06/27/2021,02/28/2026,,Industrial Stormwater,002,Minor,Alder Brook (NHRIV801030402-28),44.2976,-71.5472,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053169,"PIKE INDUSTRIES, INC. - TWIN MOUNTAIN",US ROUTE 3,TWIN MOUNTAIN,NH,03595,COOS,"PIKE INDUSTRIES, INC.",POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,1429 1446,Crushed And Broken Stone; Industrial Sand,,,,,No,No Violation Identified,,,,,N,,06/27/2021,02/28/2026,,Industrial Stormwater,006,Minor,ALDER BROOK,44.2876,-71.5541,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053169,"PIKE INDUSTRIES, INC. - TWIN MOUNTAIN",US ROUTE 3,TWIN MOUNTAIN,NH,03595,COOS,"PIKE INDUSTRIES, INC.",POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,1429 1446,Crushed And Broken Stone; Industrial Sand,,,,,No,No Violation Identified,,,,,N,,06/27/2021,02/28/2026,,Industrial Stormwater,009,Minor,ALDER BROOK,44.2853,-71.5591,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053169,"PIKE INDUSTRIES, INC. - TWIN MOUNTAIN",US ROUTE 3,TWIN MOUNTAIN,NH,03595,COOS,"PIKE INDUSTRIES, INC.",POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,1429 1446,Crushed And Broken Stone; Industrial Sand,,,,,No,No Violation Identified,,,,,N,,06/27/2021,02/28/2026,,Industrial Stormwater,011,Minor,CARROL STREAM - CARTER BROOK - CHERRY MOUNTAIN BRO,44.2981,-71.5438,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053169,"PIKE INDUSTRIES, INC. - TWIN MOUNTAIN",US ROUTE 3,TWIN MOUNTAIN,NH,03595,COOS,"PIKE INDUSTRIES, INC.",POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,1429 1446,Crushed And Broken Stone; Industrial Sand,,,,,No,No Violation Identified,,,,,N,,06/27/2021,02/28/2026,,Industrial Stormwater,012,Minor,Alder Brook (NHRIV801030402-28),44.293841,-71.550085,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053169,"PIKE INDUSTRIES, INC. - TWIN MOUNTAIN",US ROUTE 3,TWIN MOUNTAIN,NH,03595,COOS,"PIKE INDUSTRIES, INC.",POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,1429 1446,Crushed And Broken Stone; Industrial Sand,,,,,No,No Violation Identified,,,,,N,,06/27/2021,02/28/2026,,Industrial Stormwater,013,Minor,Alder Brook (NHRIV801030402-28),44.297062,-71.547065,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053187,STORED SOLAR WHITEFIELD LLC,260 AIRPORT ROAD,WHITEFIELD,NH,03598,COOS,STORED SOLAR WHITEFIELD LLC,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,0,"Acenaphthene;Acenaphthylene;Anthracene;Benzo[a]anthracene;Benzo[a]pyrene;Benzo[b]fluoranthene;Benzo[ghi]perylene;Benzo[k]fluoranthene;Chemical Oxygen Demand [COD];Chrysene;Dibenz[a,h]anthracene;Fluoranthene;Fluorene;Indeno[1,2,3-cd]pyrene;Naphthalene;Phenanthrene;Pyrene;Solids, total suspended;pH",N,,05/19/2021,02/28/2026,,Industrial Stormwater,,Minor,JOHNS RIVER,44.348,-71.544,,Facility
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053187,STORED SOLAR WHITEFIELD LLC,260 AIRPORT ROAD,WHITEFIELD,NH,03598,COOS,STORED SOLAR WHITEFIELD LLC,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/19/2021,02/28/2026,,Industrial Stormwater,001,Minor,JOHNS RIVER,44.3587,-71.5439,EXTERNAL OUTFALL,Permitted Feature
593686.57,2402.57,"NH,VT",01080103,Ammonoosuc River-Connecticut River,{462CD7EB-27ED-49AC-AB57-48F0085EF50F},3.76449985,0.270668344,NHR053187,STORED SOLAR WHITEFIELD LLC,260 AIRPORT ROAD,WHITEFIELD,NH,03598,COOS,STORED SOLAR WHITEFIELD LLC,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/19/2021,02/28/2026,,Industrial Stormwater,002,Minor,JOHNS RIVER,44.3586,-71.5452,EXTERNAL OUTFALL,Permitted Feature
